Date;Product Name;Product Category
10.07.2019 07:20;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 07:20;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
10.07.2019 07:15;Tee (Small);Tea
10.07.2019 07:15;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 07:14;Kaffee (Grinder 2, Small);Coffee
10.07.2019 07:13;Kaffee (Grinder 2, Small);Coffee
10.07.2019 07:08;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 07:07;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
10.07.2019 07:05;Kaffee (Grinder 2, Small);Coffee
10.07.2019 07:00;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 06:58;Espresso (Grinder 1, Small);Espresso
10.07.2019 06:57;Milch (Milk 1, Small);Milk
10.07.2019 06:54;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 06:53;Espresso (Grinder 1, Small);Espresso
10.07.2019 06:52;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
10.07.2019 06:50;Kaffee (Grinder 2, Small);Coffee
10.07.2019 06:47;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
10.07.2019 06:46;Tee (Small);Tea
10.07.2019 06:46;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 06:45;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 06:43;White Americano (Grinder 1, Milk 1, Small);White Americano
10.07.2019 06:42;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
10.07.2019 06:42;Kaffee (Grinder 2, Small);Coffee
10.07.2019 06:40;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 06:40;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 06:37;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
10.07.2019 06:33;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 06:32;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 06:28;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 06:27;Kaffee (Grinder 2, Small);Coffee
10.07.2019 06:22;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
10.07.2019 06:21;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
10.07.2019 06:20;Kaffee (Grinder 2, Small);Coffee
10.07.2019 06:18;Tee (Small);Tea
10.07.2019 06:18;Tee (Small);Tea
10.07.2019 06:01;Tee (Small);Tea
10.07.2019 06:01;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 06:00;Double Espresso (Grinder 1, Small);Espresso
10.07.2019 05:59;Tee (Small);Tea
10.07.2019 05:59;Tee (Small);Tea
10.07.2019 05:54;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
10.07.2019 05:50;Kaffee (Grinder 2, Small);Coffee
10.07.2019 05:48;Tee (Small);Tea
10.07.2019 05:48;Tee (Small);Tea
10.07.2019 05:48;Tee (Small);Tea
10.07.2019 05:47;Kaffee (Grinder 2, Small);Coffee
10.07.2019 05:45;Kaffee (Grinder 2, Small);Coffee
10.07.2019 05:41;Kaffee (Grinder 2, Small);Coffee
10.07.2019 05:36;Kaffee (Grinder 2, Small);Coffee
09.07.2019 15:31;_Cleaning;_Cleaning
09.07.2019 14:55;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 14:51;Espresso (Grinder 1, Small);Espresso
09.07.2019 14:50;Espresso (Grinder 1, Small);Espresso
09.07.2019 14:50;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 14:49;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
09.07.2019 14:48;Espresso (Grinder 1, Small);Espresso
09.07.2019 14:48;Espresso (Grinder 1, Small);Espresso
09.07.2019 14:47;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 14:12;Espresso (Grinder 1, Small);Espresso
09.07.2019 14:12;Espresso (Grinder 1, Small);Espresso
09.07.2019 14:00;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 13:57;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 13:44;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
09.07.2019 13:31;Tee (Small);Tea
09.07.2019 13:30;Tee (Small);Tea
09.07.2019 13:15;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
09.07.2019 13:07;Espresso (Grinder 1, Small);Espresso
09.07.2019 13:04;Tee (Small);Tea
09.07.2019 13:04;Tee (Small);Tea
09.07.2019 12:58;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 12:57;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 12:56;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 12:53;Tee (Small);Tea
09.07.2019 12:40;Kaffee (Grinder 2, Small);Coffee
09.07.2019 12:33;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 12:33;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 12:32;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 12:31;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 12:26;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 12:25;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
09.07.2019 12:25;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 12:24;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 12:22;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
09.07.2019 12:15;Espresso (Grinder 1, Small);Espresso
09.07.2019 12:14;Espresso (Grinder 1, Small);Espresso
09.07.2019 12:13;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 12:12;Espresso (Grinder 1, Small);Espresso
09.07.2019 12:12;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 12:11;Espresso (Grinder 1, Small);Espresso
09.07.2019 12:11;Kaffee (Grinder 2, Small);Coffee
09.07.2019 12:10;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 12:06;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 12:05;Ristretto (Grinder 1, Small);Ristretto
09.07.2019 11:07;Espresso (Grinder 1, Small);Espresso
09.07.2019 11:06;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 10:50;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 10:36;Milchschaum (Milk 1, Small);Milk Foam
09.07.2019 10:36;Milch (Milk 1, Small);Milk
09.07.2019 10:29;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 10:24;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 10:23;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 10:22;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 10:21;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.07.2019 10:20;Tee (Small);Tea
09.07.2019 10:19;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 10:19;Kaffee (Grinder 2, Small);Coffee
09.07.2019 10:18;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 09:48;Tee (Small);Tea
09.07.2019 09:47;Tee (Small);Tea
09.07.2019 09:37;Tee (Small);Tea
09.07.2019 09:37;Tee (Small);Tea
09.07.2019 09:33;Espresso (Grinder 1, Small);Espresso
09.07.2019 09:33;Kaffee (Grinder 2, Small);Coffee
09.07.2019 09:32;White Americano (Grinder 1, Milk 1, Small);White Americano
09.07.2019 09:31;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 09:24;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 09:16;White Americano (Grinder 1, Milk 1, Small);White Americano
09.07.2019 09:13;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 09:11;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 09:10;Ristretto (Grinder 1, Small);Ristretto
09.07.2019 09:10;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 09:09;Latte Macchiato (Grinder 1, Milk 1, Small);Latte Macchiato
09.07.2019 09:08;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 09:08;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 09:07;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 09:06;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.07.2019 09:06;Kaffee (Grinder 2, Small);Coffee
09.07.2019 09:05;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.07.2019 09:05;Kaffee (Grinder 2, Small);Coffee
09.07.2019 09:04;Kaffee (Grinder 2, Small);Coffee
09.07.2019 09:03;Kaffee (Grinder 2, Small);Coffee
09.07.2019 09:02;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 09:02;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 09:00;Ristretto (Grinder 1, Small);Ristretto
09.07.2019 08:53;Kaffee (Grinder 2, Small);Coffee
09.07.2019 08:52;Kaffee (Grinder 2, Small);Coffee
09.07.2019 08:26;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 08:18;Tee (Small);Tea
09.07.2019 08:17;Tee (Small);Tea
09.07.2019 08:01;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.07.2019 08:00;Ristretto (Grinder 1, Small);Ristretto
09.07.2019 08:00;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 07:45;Espresso (Grinder 1, Small);Espresso
09.07.2019 07:43;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 07:35;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 07:30;Espresso (Grinder 1, Small);Espresso
09.07.2019 07:27;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.07.2019 07:24;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 07:24;Espresso (Grinder 1, Small);Espresso
09.07.2019 07:22;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.07.2019 07:19;Kaffee (Grinder 2, Small);Coffee
09.07.2019 07:18;Kaffee (Grinder 2, Small);Coffee
09.07.2019 07:15;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
09.07.2019 07:14;Kaffee (Grinder 2, Small);Coffee
09.07.2019 07:11;Espresso (Grinder 1, Small);Espresso
09.07.2019 07:00;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 06:55;Tee (Small);Tea
09.07.2019 06:54;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 06:53;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 06:50;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.07.2019 06:50;Tee (Small);Tea
09.07.2019 06:50;Tee (Small);Tea
09.07.2019 06:49;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 06:46;White Americano (Grinder 1, Milk 1, Small);White Americano
09.07.2019 06:45;Kaffee (Grinder 2, Small);Coffee
09.07.2019 06:43;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 06:43;White Americano (Grinder 1, Milk 1, Small);White Americano
09.07.2019 06:38;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.07.2019 06:36;Tee (Small);Tea
09.07.2019 06:36;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 06:35;Espresso (Grinder 1, Small);Espresso
09.07.2019 06:29;Milch (Milk 1, Small);Milk
09.07.2019 06:23;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.07.2019 06:22;Kaffee (Grinder 2, Small);Coffee
09.07.2019 06:21;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 06:20;Double Espresso (Grinder 1, Small);Espresso
09.07.2019 06:14;Kaffee (Grinder 2, Small);Coffee
09.07.2019 06:13;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.07.2019 06:12;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.07.2019 06:11;Kaffee (Grinder 2, Small);Coffee
09.07.2019 06:05;Kaffee (Grinder 2, Small);Coffee
09.07.2019 06:04;Kaffee (Grinder 2, Small);Coffee
09.07.2019 06:03;Kaffee (Grinder 2, Small);Coffee
09.07.2019 06:03;Kaffee (Grinder 2, Small);Coffee
09.07.2019 05:56;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.07.2019 05:54;Kaffee (Grinder 2, Small);Coffee
09.07.2019 05:49;Kaffee (Grinder 2, Small);Coffee
09.07.2019 05:44;Kaffee (Grinder 2, Small);Coffee
09.07.2019 05:41;Kaffee (Grinder 2, Small);Coffee
08.07.2019 19:07;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 16:54;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 15:41;Espresso (Grinder 1, Small);Espresso
08.07.2019 15:31;_Cleaning;_Cleaning
08.07.2019 15:03;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 15:00;Espresso (Grinder 1, Small);Espresso
08.07.2019 15:00;Espresso (Grinder 1, Small);Espresso
08.07.2019 14:57;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 14:56;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 14:55;Kaffee (Grinder 2, Small);Coffee
08.07.2019 14:54;Espresso (Grinder 1, Small);Espresso
08.07.2019 14:53;Espresso (Grinder 1, Small);Espresso
08.07.2019 14:52;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 14:52;Kaffee (Grinder 2, Small);Coffee
08.07.2019 14:51;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
08.07.2019 14:50;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 14:50;Espresso (Grinder 1, Small);Espresso
08.07.2019 14:49;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 14:48;Espresso (Grinder 1, Small);Espresso
08.07.2019 14:47;Latte Macchiato (Grinder 1, Milk 1, Small);Latte Macchiato
08.07.2019 14:46;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 14:42;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
08.07.2019 14:04;Espresso (Grinder 1, Small);Espresso
08.07.2019 14:02;Espresso (Grinder 1, Small);Espresso
08.07.2019 13:55;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 13:49;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
08.07.2019 13:22;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 13:16;Milchschaum (Milk 1, Small);Milk Foam
08.07.2019 13:14;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
08.07.2019 12:57;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:50;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:33;Espresso (Grinder 1, Small);Espresso
08.07.2019 12:32;Espresso (Grinder 1, Small);Espresso
08.07.2019 12:32;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:31;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:28;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:27;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:26;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:25;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:24;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 12:19;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:17;Espresso (Grinder 1, Small);Espresso
08.07.2019 12:12;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
08.07.2019 12:11;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:10;Ristretto (Grinder 1, Small);Ristretto
08.07.2019 12:09;Espresso (Grinder 1, Small);Espresso
08.07.2019 12:09;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:08;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 12:04;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:04;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:02;White Americano (Grinder 1, Milk 1, Small);White Americano
08.07.2019 12:01;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 12:00;Espresso (Grinder 1, Small);Espresso
08.07.2019 11:59;Kaffee (Grinder 2, Small);Coffee
08.07.2019 11:06;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 10:48;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 10:31;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 10:19;Tee (Small);Tea
08.07.2019 09:57;Espresso (Grinder 1, Small);Espresso
08.07.2019 09:24;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 09:21;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 09:21;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 09:18;Kaffee (Grinder 2, Small);Coffee
08.07.2019 09:15;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 09:11;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 09:11;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 09:10;Kaffee (Grinder 2, Small);Coffee
08.07.2019 09:10;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 09:09;Espresso (Grinder 1, Small);Espresso
08.07.2019 09:08;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 09:08;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 09:07;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
08.07.2019 09:07;Espresso (Grinder 1, Small);Espresso
08.07.2019 09:06;White Americano (Grinder 1, Milk 1, Small);White Americano
08.07.2019 09:05;Kaffee (Grinder 2, Small);Coffee
08.07.2019 09:04;Espresso (Grinder 1, Small);Espresso
08.07.2019 09:04;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 09:03;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 09:02;Kaffee (Grinder 2, Small);Coffee
08.07.2019 09:01;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 08:57;Tee (Small);Tea
08.07.2019 08:57;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 08:51;Kaffee (Grinder 2, Small);Coffee
08.07.2019 08:51;Kaffee (Grinder 2, Small);Coffee
08.07.2019 08:49;Kaffee (Grinder 2, Small);Coffee
08.07.2019 08:48;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 08:48;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 08:46;White Americano (Grinder 1, Milk 1, Small);White Americano
08.07.2019 08:45;Tee (Small);Tea
08.07.2019 08:37;Espresso (Grinder 1, Small);Espresso
08.07.2019 08:26;Tee (Small);Tea
08.07.2019 08:26;Tee (Small);Tea
08.07.2019 08:26;Tee (Small);Tea
08.07.2019 08:22;Tee (Small);Tea
08.07.2019 08:20;Espresso (Grinder 1, Small);Espresso
08.07.2019 08:05;Kaffee (Grinder 2, Small);Coffee
08.07.2019 08:04;Kaffee (Grinder 2, Small);Coffee
08.07.2019 08:02;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 07:52;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 07:52;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 07:51;Espresso (Grinder 1, Small);Espresso
08.07.2019 07:49;Tee (Small);Tea
08.07.2019 07:49;Tee (Small);Tea
08.07.2019 07:39;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
08.07.2019 07:34;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
08.07.2019 07:33;Tee (Small);Tea
08.07.2019 07:33;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 07:33;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 07:27;Kaffee (Grinder 2, Small);Coffee
08.07.2019 07:23;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 07:17;Espresso (Grinder 1, Small);Espresso
08.07.2019 07:16;Espresso (Grinder 1, Small);Espresso
08.07.2019 07:16;Kaffee (Grinder 2, Small);Coffee
08.07.2019 07:15;Kaffee (Grinder 2, Small);Coffee
08.07.2019 07:14;Kaffee (Grinder 2, Small);Coffee
08.07.2019 07:11;Kaffee (Grinder 2, Small);Coffee
08.07.2019 07:08;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 07:06;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 07:06;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 07:05;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 06:59;Espresso (Grinder 1, Small);Espresso
08.07.2019 06:58;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 06:53;Tee (Small);Tea
08.07.2019 06:53;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 06:49;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 06:48;Tee (Small);Tea
08.07.2019 06:48;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 06:47;White Americano (Grinder 1, Milk 1, Small);White Americano
08.07.2019 06:44;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 06:41;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
08.07.2019 06:40;Milch (Milk 1, Small);Milk
08.07.2019 06:30;White Americano (Grinder 1, Milk 1, Small);White Americano
08.07.2019 06:25;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 06:25;Ristretto (Grinder 1, Small);Ristretto
08.07.2019 06:24;Double Espresso (Grinder 1, Small);Espresso
08.07.2019 06:22;Kaffee (Grinder 2, Small);Coffee
08.07.2019 06:12;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
08.07.2019 06:12;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
08.07.2019 06:10;Kaffee (Grinder 2, Small);Coffee
08.07.2019 06:08;Kaffee (Grinder 2, Small);Coffee
08.07.2019 06:02;Kaffee (Grinder 2, Small);Coffee
08.07.2019 06:01;Tee (Small);Tea
08.07.2019 06:01;Tee (Small);Tea
08.07.2019 06:00;Milch (Milk 1, Small);Milk
08.07.2019 06:00;Kaffee (Grinder 2, Small);Coffee
08.07.2019 05:59;Kaffee (Grinder 2, Small);Coffee
08.07.2019 05:58;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.07.2019 05:57;Kaffee (Grinder 2, Small);Coffee
08.07.2019 05:55;Kaffee (Grinder 2, Small);Coffee
08.07.2019 05:54;Kaffee (Grinder 2, Small);Coffee
08.07.2019 05:53;Kaffee (Grinder 2, Small);Coffee
08.07.2019 05:52;Kaffee (Grinder 2, Small);Coffee
08.07.2019 05:50;Tee (Small);Tea
08.07.2019 05:50;Tee (Small);Tea
08.07.2019 05:50;Tee (Small);Tea
08.07.2019 05:03;Espresso (Grinder 1, Small);Espresso
